Gen_ID	DateMean	Locality	Pol_En	Mt_hapgrp
I7805	-1910	Sicily, Contrada Paolina, Castellucciana	Italy	U8b1b1
I7807	-2088	Sicily, Contrada Paolina, Castellucciana	Italy	T2c1
I8561	-2262	Sicily, Isnello	Italy	K1b1
I11443	-2140	Sicily, Buffa	Italy	U5b2c
I2158	-10050	Sicily, Egadi Islands, Favignana Island, Grotta d'Oriente	Italy	U2'3'4'7'8'9
I10371	-1150	Sicily, Marcita	Italy	T2c1d
I10372	-1248	Sicily, Marcita	Italy	K1a3a
I3876	-978	Sicily, Marcita	Italy	H1e5
I3878	-1266	Sicily, Marcita	Italy	K1a
I10373	-1250	Sicily, Marcita	Italy	K1a
I3125	-1540	Sicily, Buffa	Italy	K1a3a
I4109	-1566	Sicily, Buffa	Italy	K2b1
I4062	-4865	Sicily, Fossato di Stretto Partana	Italy	H1e
I4063	-4882	Sicily, Fossato di Stretto Partana	Italy	K1b1
I4064	-4768	Sicily, Fossato di Stretto Partana	Italy	H1e
I4065	-4865	Sicily, Fossato di Stretto Partana	Italy	K2b1
R4.SG	-2891	Abruzzo, Grotta de Continenza	Italy	K1a
R5.SG	-2882	Abruzzo, Grotta de Continenza	Italy	I1
Continenza_noUDG_d	-8925	Abruzzo, Grotta de Continenza	Italy	U5b1
Ostuni1_d	-25664	Apulia, Ostuni	Italy	M
Ostuni2_d	-27166	Apulia, Ostuni	Italy	U2
Paglicci108_noUDG	-25950	Apulia, Paglicci	Italy	U2'3'4'7'8'9
Paglicci133_noUDG	-31200	Apulia, Paglicci	Italy	U8c
R6.SG	-5252	Abruzzo, Grotta de Continenza	Italy	K1a1
R10.SG	-5678	Abruzzo, Grotta de Continenza	Italy	T2c1
R2.SG	-6031	Abruzzo, Grotta de Continenza	Italy	K1a2
R3.SG	-5766	Abruzzo, Grotta de Continenza	Italy	N1a1a1
R8.SG	-5758	Abruzzo, Grotta de Continenza	Italy	K1a3
R9.SG	-5531	Abruzzo, Grotta de Continenza	Italy	K1a4a1
RIP001_noUDG	-14786	Verona, Stallavena di Grezzana, Riparo Tagliente	Italy	U2'3'4'7'8'9
POP001	861	Tuscany, Grosseto, Poggio Pelliccia	Italy	H4a1a
CSN001	-400	Tuscany, Grosseto, Casenovole	Italy	H1
CSN003	-281	Tuscany, Grosseto, Casenovole	Italy	H1at1
CSN004	-400	Tuscany, Grosseto, Casenovole	Italy	X2b
CSN005	-400	Tuscany, Grosseto, Casenovole	Italy	H2a1
CSN006	-446	Tuscany, Grosseto, Casenovole	Italy	J1c2
CSN007	-400	Tuscany, Grosseto, Casenovole	Italy	H1b
CSN008	-400	Tuscany, Grosseto, Casenovole	Italy	H7c1
CSN009	-100	Tuscany, Grosseto, Casenovole	Italy	H45
CSN010	-110	Tuscany, Grosseto, Casenovole	Italy	HV0
CSN013	-400	Tuscany, Grosseto, Casenovole	Italy	H4a1a
MAG001	-667	Tuscany, Grosseto, Magliano in Toscana	Italy	T2b
MAS001	-186	Tuscany, Grosseto, Marsiliana d'Albegna	Italy	T2h2
MAS004	-725	Tuscany, Grosseto, Marsiliana d'Albegna	Italy	R1b1
VET001	-550	Tuscany, Grosseto, Vetulonia	Italy	H5'36
VET002	-664	Tuscany, Grosseto, Vetulonia	Italy	J1c3
VET003_4	-755	Tuscany, Grosseto, Vetulonia	Italy	J1c9
VET005	-276	Tuscany, Grosseto, Vetulonia	Italy	H79
VET006_9	-275	Tuscany, Grosseto, Vetulonia	Italy	J1c3
VET007	-771	Tuscany, Grosseto, Vetulonia	Italy	T2b
VET008	-279	Tuscany, Grosseto, Vetulonia	Italy	H3
VET010	-653	Tuscany, Grosseto, Vetulonia	Italy	H58
VET011	-583	Tuscany, Grosseto, Vetulonia	Italy	J1b1a1
VEU001	-665	Tuscany, Grosseto, Vetulonia	Italy	V
CSN002	-392	Tuscany, Grosseto, Casenovole	Italy	H45
CSN012	-400	Tuscany, Grosseto, Casenovole	Italy	U4a1a1
MAS002	312	Tuscany, Grosseto, Marsiliana d'Albegna	Italy	H74
VOL001	-122	Tuscany, Pisa, Volterra	Italy	H13a1a1
ETR003	1073	Tuscany, Siena, Chiusi	Italy	HV0
ETR004	950	Tuscany, Siena, Chiusi	Italy	HV
ETR006	836	Tuscany, Siena, Chiusi	Italy	H1e
ETR007	862	Tuscany, Siena, Chiusi	Italy	J1c15
ETR010	950	Tuscany, Siena, Chiusi	Italy	H5
ETR012	950	Tuscany, Siena, Chiusi	Italy	HV2a
ETR013	968	Tuscany, Siena, Chiusi	Italy	J1c8a
ETR014	1006	Tuscany, Siena, Chiusi	Italy	H26b
CAM001	-647	Tuscany, Siena, Campiglia dei Foci	Italy	H1at1
CAM002	-639	Tuscany, Siena, Campiglia dei Foci	Italy	H18
CAM003	-644	Tuscany, Siena, Campiglia dei Foci	Italy	J2a1a1
ETR005	-787	Tuscany, Siena, Chiusi	Italy	V15
PRZ001	-660	Tuscany, Siena, Poggio Renzo	Italy	U5b3b
PRZ002	-629	Tuscany, Siena, Poggio Renzo	Italy	H1
I13882	-1284	Rokutsu Shell Mound	Japan	N9b
I13883	-909	Rokutsu Shell Mound	Japan	N9b2a
I13884	-2401	Rokutsu Shell Mound	Japan	N9b
I13885	-1266	Rokutsu Shell Mound	Japan	N9b
I13886	-2053	Rokutsu Shell Mound	Japan	N9b1
I6341	-1250	Funadomari	Japan	N9b1
I13887	-2082	Rokutsu Shell Mound	Japan	N9b1
JpFu1.SG	-3576	Honshu, Kurashiki, Funagura Shell Midden	Japan	M7a1
JpOd181.SG	-3874	Honshu, Toyama, Kureha Hills, Odake Shell Midden	Japan	N9b1
JpOd274.SG	-4271	Honshu, Toyama, Kureha Hills, Odake Shell Midden	Japan	M7a
JpOd282.SG	-3868	Honshu, Toyama, Kureha Hills, Odake Shell Midden	Japan	M7a1
JpOd6.SG	-4094	Honshu, Toyama, Kureha Hills, Odake Shell Midden	Japan	N9b3
JpIw31.SG	612	Honshu, Ishikawa Prefecture, Kanazawa, Iwade horizontal cave tombs	Japan	D5c1a
JpIw32.SG	571	Honshu, Ishikawa Prefecture, Kanazawa, Iwade horizontal cave tombs	Japan	B5a2a1b
JpIw33.SG	625	Honshu, Ishikawa Prefecture, Kanazawa, Iwade horizontal cave tombs	Japan	M7b1a1a1
JpKo13.SG	-1967	Honshu, Funabashi, Kosaku Shell Midden	Japan	N9b1
JpKo2.SG	-2435	Honshu, Funabashi, Kosaku Shell Midden	Japan	N9b
Sanganji_131421-3_A1_noUDG.SG	-1227	Tohoku, Fukushima, Sanganji Shell Mound	Japan	N9b
Sanganji_131421-3_A2_noUDG.SG	-1227	Tohoku, Fukushima, Sanganji Shell Mound	Japan	N9b
Sanganji_131464.SG	-1330	Tohoku, Fukushima, Sanganji Shell Mound	Japan	N9b
IK002_noUDG.SG	-832	Honshu, Central Aichi, Ikawazu	Japan	N9b1
Sanganji_131464_B_noUDG.SG	-1330	Tohoku, Fukushima, Sanganji Shell Mound	Japan	N9b
JpKa6904.SG	-6870	Shikoku, Ehime Prefecture, Kamiukena District, Kamikuroiwa Rock Shelter	Japan	N9b3
JpHi01.SG	132	Shikoku, Ainan, Hijaro Shell Midden	Japan	M7a1a
mondal_JAR-27.SG	1950	Jarawa	India	M32a
mondal_JAR-32.SG	1950	Jarawa	India	M31a1b
mondal_JAR-54.SG	1950	Jarawa	India	M31a1b
mondal_JAR-61.SG	1950	Jarawa	India	M32a
I1705	-2079	'Ain Ghazal	Jordan	H14a
I1706	-2395	'Ain Ghazal	Jordan	X2n
I1730	-2406	'Ain Ghazal	Jordan	R0a1a
BAJ001_BAJ001.A0101	-6900	Ba’ja	Jordan	N1b1a
I3705	-1394	Baq'ah	Jordan	J1b2
I3706	-1354	Baq'ah	Jordan	L0f2b
I3707	-1336	Baq'ah	Jordan	N1b1a
I3985	-1330	Baq'ah	Jordan	N1b1a2
I3987	-1359	Baq'ah	Jordan	N2a1
I6459	-1284	Baq'ah	Jordan	T1a1
I6460	-1350	Baq'ah	Jordan	U4a
I6462	-1350	Baq'ah	Jordan	U3a3
I6464	-1350	Baq'ah	Jordan	U3b1a
I6564	-1350	Baq'ah	Jordan	U3b3
I6565	-1350	Baq'ah	Jordan	H1
I6566	-1350	Baq'ah	Jordan	U3b
I6567	-1350	Baq'ah	Jordan	H
I6569	-1350	Baq'ah	Jordan	T2c1a
I6570	-1350	Baq'ah	Jordan	T2c1a
I6571	-1435	Baq'ah	Jordan	I5
I6463	-1350	Baq'ah	Jordan	H23
I3703	-1350	Baq'ah	Jordan	U3b3
I3986	-1350	Baq'ah	Jordan	U3a2a
I1414_enhanced	-8100	'Ain Ghazal	Jordan	K1a18
I1700_enhanced	-8100	'Ain Ghazal	Jordan	T1a2
I1414	-8100	'Ain Ghazal	Jordan	K1a18
I1700	-8100	'Ain Ghazal	Jordan	T1a2
I3767	-1734	Ak-Moustafa	Kazakhstan	U5b2b
DA231_noUDG.SG	-1489	Tian Shan, Central Steppe	Kazakhstan	U2e1h
BRE003	-150	Central Kazakhstan, Berel Necropolis, object 80A/80E	Kazakhstan	B5b2a
BRE004	323	Central Kazakhstan, Berel Necropolis, object 69	Kazakhstan	A
BRE005	45	Central Kazakhstan, Berel Necropolis, object 80A/80E	Kazakhstan	J2b1a2a
BRE006	-150	Central Kazakhstan, Berel Necropolis, object 67A	Kazakhstan	U1b2
BRE009	64	Central Kazakhstan, Berel Necropolis, object 105	Kazakhstan	B5b2a2
BRE010	-150	Central Kazakhstan, Berel Necropolis, object 108A	Kazakhstan	J1b1a1e
BRE011	335	Central Kazakhstan, Berel Necropolis, object 90	Kazakhstan	W3a1
BRE012	64	Central Kazakhstan, Berel Necropolis, object 76B	Kazakhstan	A8a1
BRE013	234	Central Kazakhstan, Berel Necropolis, object 68, no. 2	Kazakhstan	D4j8
BRE001	-274	Central Kazakhstan, Berel Necropolis, mound 5	Kazakhstan	H7b
BRE007	283	Central Kazakhstan, Berel Necropolis, object 76	Kazakhstan	C4
BRE002	-273	Central Kazakhstan, Berel Necropolis, mound 44	Kazakhstan	D4m2
BRE008	321	Central Kazakhstan, Berel Necropolis, object 90A	Kazakhstan	F1b1f
BRE014	320	Central Kazakhstan, Berel Necropolis, object 68, no. 1	Kazakhstan	A
MJ-54_noUDG.SG	-601	Almaty, Talgar, Birlik	Kazakhstan	F2
BIR010	-276	Almaty, Talgar, Birlik	Kazakhstan	D4b1
BIR013	-635	Almaty, Talgar, Birlik	Kazakhstan	Y1a1
BOT14	-3387	Botai	Kazakhstan	K1b2
BOT2016	-3446	Botai	Kazakhstan	Z1
BOT14_noUDG.SG	-3387	Botai	Kazakhstan	K1b2
BOT15_noUDG.SG	-3193	Botai	Kazakhstan	R1b1
BOT2016_noUDG.SG	-3446	Botai	Kazakhstan	Z1a
DA11_noUDG.SG	-628	Tian Shan, Central Steppe	Kazakhstan	F1b1
DA13_noUDG.SG	-618	Tian Shan, Central Steppe	Kazakhstan	A
DA14_noUDG.SG	-607	Tian Shan, Central Steppe	Kazakhstan	H101
DA15_noUDG.SG	-607	Tian Shan, Central Steppe	Kazakhstan	C4d
DA16_noUDG.SG	-603	Tian Shan, Central Steppe	Kazakhstan	U2e1'2'3
MJ-51_noUDG.SG	-637	Taldy-2, Mound 4	Kazakhstan	U5a1f1
EBA1_noUDG.SG	-2158	Gregorievka 2	Kazakhstan	C4
EBA2_noUDG.SG	-2530	Sjolpan 4	Kazakhstan	C4a1a4a
MJ-52_noUDG.SG	-671	Aksu-Ayuly-4, Mound 3	Kazakhstan	A23
MJ-53_noUDG.SG	-296	Nurken-2, Mound 6	Kazakhstan	U5b2b
DA10_noUDG.SG	-600	Tian Shan, Central Steppe	Kazakhstan	C4a1a
DA17_noUDG.SG	-754	Tian Shan, Central Steppe	Kazakhstan	H10
DA19_noUDG.SG	-681	Tian Shan, Central Steppe	Kazakhstan	U7a4
I11538	-1664	Chanchar	Kazakhstan	U5b2b
I3447	-2627	Byan Zherek, eastern spur, Dali	Kazakhstan	R1b
I1153	-604	Chanchar	Kazakhstan	U4a1
Damgaard2018Yamnaya_noUDG.SG	-2940	Karagash	Kazakhstan	R1a1a
I11541	-1734	Georgievsky Bugor	Kazakhstan	N1a1a1a1
DA28_noUDG.SG	1400	Tian Shan, Central Steppe	Kazakhstan	D4m2
DA29_noUDG.SG	1400	Tian Shan, Central Steppe	Kazakhstan	I1b
DA207_noUDG.SG	1750	Tian Shan, Central Steppe	Kazakhstan	H2a
DA208_noUDG.SG	1750	Tian Shan, Central Steppe	Kazakhstan	H1
KRY001	398	Aktobe Region, Kurayly Village, Georgievka Quarry, Kurayly	Kazakhstan	D4j11
I0562	-350	Berel	Kazakhstan	A16
I0563	-350	Berel	Kazakhstan	C4a1a
IS2.SG	-653	Izmaylovka Kurgan, East Kazakhstan	Kazakhstan	HV_CRS
DA221_noUDG.SG	-613	Tian Shan, Central Steppe, Kargaly 1	Kazakhstan	J1b1a1
I3451	-866	Tasbas, Byan Zherek	Kazakhstan	D4e1
I6708	-2092	Northeastern Kazakhstan, Kanai Cemetery	Kazakhstan	T
DA121_noUDG.SG	362	Tian Shan, Central Steppe	Kazakhstan	H6a1a
DA229_noUDG.SG	185	Tian Shan, Central Steppe, Karatuma, Kaynar Bulak 2	Kazakhstan	A8a1
DA123_noUDG.SG	250	Tian Shan, Central Steppe	Kazakhstan	C4a1
DA206_noUDG.SG	253	Tian Shan, Central Steppe	Kazakhstan	HV13b
DA125_noUDG.SG	262	Tian Shan, Central Steppe	Kazakhstan	U2e2a1
DA226_noUDG.SG	250	Tian Shan, Central Steppe	Kazakhstan	U2e1h
DA204_noUDG.SG	933	Tian Shan, Central Steppe, Butakty	Kazakhstan	A
DA222_noUDG.SG	850	Tian Shan, Central Steppe, Butakty	Kazakhstan	A
DA230_noUDG.SG	1067	Tian Shan, Central Steppe, Butakty	Kazakhstan	F1b1e
KLK002	900	Almaty Region, Koylyk Village, Aschy-Bulak River bank, Kayalyk Mausoleum	Kazakhstan	D4o2a
DA87_noUDG.SG	691	Tian Shan, Central Steppe	Kazakhstan	A
DA179_noUDG.SG	1100	Tian Shan, Central Steppe	Kazakhstan	D4
DA23_noUDG.SG	1110	Tian Shan, Central Steppe	Kazakhstan	F1b1b
KBO001	-347	East Kazakhstan Region, Beskaragai District, Krivinka Village, Karaoba, mound 16	Kazakhstan	G2a1d2
I11501	-3214	Kumsay, Kyirik Oba	Kazakhstan	C5c
I11531	-2987	Kumsay, Kyirik Oba	Kazakhstan	C5c
I11732	-2971	Kumsay, Kyirik Oba	Kazakhstan	H6a
I11734	-2968	Kumsay, Kyirik Oba	Kazakhstan	U4a
I4323	-1672	Kyzyl Bulak 1	Kazakhstan	U2e1'2'3
I11540	227	Georgievsky Bugor	Kazakhstan	A1a
I11542	-1300	Guruldek	Kazakhstan	J2b1a2a
I3769	-1200	Talpaty II, Almaty, Karasu, Molaly Kurgan	Kazakhstan	T1a1
I6709	-1284	East Kazakhstan region, Katon Karagai district, Ul’ken Narym, Malaya Krasnoyarka	Kazakhstan	U5a1g1
I3456	-1044	Tasbas, Byan Zherek	Kazakhstan	H2a
I6789	-1782	Maitan	Kazakhstan	T1a1
I6790	-1745	Maitan	Kazakhstan	T2b34
I6791	-1724	Maitan	Kazakhstan	T1a1
I6793	-1681	Maitan	Kazakhstan	HV6
I6794	-1765	Maitan	Kazakhstan	U4b1a1a1
I6796	-1811	Maitan	Kazakhstan	T2b34
I6797	-1745	Maitan	Kazakhstan	T1a1
I6792	-1774	Maitan	Kazakhstan	T2b34
I6795	-1692	Maitan	Kazakhstan	T2e2
DA124_noUDG.SG	705	Tian Shan, Central Steppe	Kazakhstan	HV19
DA126_noUDG.SG	959	Tian Shan, Central Steppe	Kazakhstan	F2c1
DA128_noUDG.SG	1258	Tian Shan, Central Steppe	Kazakhstan	D4o2a
DA93_noUDG.SG	824	Tian Shan, Central Steppe	Kazakhstan	D4j8
DA94_noUDG.SG	950	Tian Shan, Central Steppe	Kazakhstan	Z1a1
I11735	-2378	Mereke, Taskala district, Zapadno-Kazahstanskaya Oblast	Kazakhstan	I1b
I11737	-2096	Mereke, Taskala district, Zapadno-Kazahstanskaya Oblast	Kazakhstan	U5a1b
I11736	-3071	Mereke, Taskala district, Zapadno-Kazahstanskaya Oblast	Kazakhstan	U4
I10140	-1625	Aktogai	Kazakhstan	U4a1
I4264	-1601	Aktogai	Kazakhstan	T1a1
I4265	-1572	Aktogai	Kazakhstan	N1a1a1a1
I4773	-1558	Aktogai	Kazakhstan	U5a1a2a
I4774	-1553	Aktogai	Kazakhstan	J1c5a
I6788	-1724	Lisakovskiy	Kazakhstan	T1a1
I6800	-1706	Lisakovskiy	Kazakhstan	H3g
I6799	-1765	Satan	Kazakhstan	T1a1
I6707	-1482	Karaganda region, Bylkyldak	Kazakhstan	U4a1
I0507	-1718	Byan Zherek, eastern spur, Dali	Kazakhstan	U5a1a2a
I1931	-1393	Byan Zherek, eastern spur, Dali	Kazakhstan	J2b1a2a
I3448	-1750	Byan Zherek, eastern spur, Dali	Kazakhstan	T1a1
I4318	-1706	Kairan	Kazakhstan	J2b1a2a
I4568	-1681	Kairan	Kazakhstan	H6a1a
I4776	-1706	Kairan	Kazakhstan	U5b2a1a2
I4779	-1681	Kairan	Kazakhstan	H27
I4566	-1623	Kairan	Kazakhstan	Z1
I4780	-1699	Kairan	Kazakhstan	U2e1b
I5761	-1846	Kairan	Kazakhstan	T1a1
I4567	-1676	Kairan	Kazakhstan	U4a1
I4262	-1793	Karagash 2	Kazakhstan	K1a
I4263	-1708	Karagash 2	Kazakhstan	U5a1d2b
I4778	-1612	Karagash 2	Kazakhstan	H7b
I4321	-1572	Kazakh Mys	Kazakhstan	J1c2m
I4322	-1534	Kazakh Mys	Kazakhstan	U2e1h
I4782	-1659	Kazakh Mys	Kazakhstan	U5b2b
I4783	-1506	Kazakh Mys	Kazakhstan	H1
I4784	-1558	Kyzyl Bulak 1	Kazakhstan	G2a1
I3788	-1586	Oy-Dzhaylau III	Kazakhstan	U4b1a1a
I3861	-1745	Oy-Dzhaylau III	Kazakhstan	U4a1
I4789	-1537	Oy-Dzhaylau III	Kazakhstan	U5a1a1
I4790	-1475	Oy-Dzhaylau III	Kazakhstan	W1
I4791	-1499	Oy-Dzhaylau III	Kazakhstan	J1b1a1
I7060	-1489	Oy-Dzhaylau III	Kazakhstan	T1a1
I3860	-1653	Oy-Dzhaylau III	Kazakhstan	R1b1
RISE391_noUDG.SG	-1974	Tanabergen II	Kazakhstan	N1a1a1a1
I3864	-1612	Solyanka Vodokhranilische, West Kazakhstan	Kazakhstan	R1b1
I3763	-1495	Zevakinskiy stone fence	Kazakhstan	U2a
DA177_noUDG.SG	350	Tian Shan, Central Steppe	Kazakhstan	D4j1b
DA95_noUDG.SG	354	Tian Shan, Central Steppe	Kazakhstan	D4b1
DA20_noUDG.SG	-274	Tian Shan, Central Steppe	Kazakhstan	C4a1a
DA27_noUDG.SG	442	Tian Shan, Central Steppe	Kazakhstan	C4b1
DA18_noUDG.SG	-599	Tian Shan, Central Steppe	Kazakhstan	U5b1c2
DA129_noUDG.SG	-383	Tian Shan, Central Steppe	Kazakhstan	W3b
DA92_noUDG.SG	51	Tian Shan, Central Steppe	Kazakhstan	J1b1a1
NUL001	-634	Almaty Region, Kerbulak District, Kaspan Valley, Kaspan-2, mound 3	Kazakhstan	W3a1
CSP003	-704	Almaty Region, Kerbulak District, Kaspan Valley, Kaspan-6, mound 4	Kazakhstan	I1b
CSP005	-789	Almaty Region, Kerbulak District, Kaspan Valley, Kaspan-6, mound 1	Kazakhstan	T2b4e
CSP001	-291	Almaty Region, Kerbulak District, Kaspan Valley, Kaspan-2, mound 3	Kazakhstan	G2a3
AIG001	-400	Mangistau Region, Tupkaragan District, Taushyk Village, Aigirly Sanctuary	Kazakhstan	U4a1
AIG002	-400	Mangistau Region, Tupkaragan District, Taushyk Village, Aigirly Sanctuary	Kazakhstan	D4j3a
AIG003	-284	Mangistau Region, Tupkaragan District, Taushyk Village, Aigirly Sanctuary	Kazakhstan	U2e1b
AIG006	-400	Mangistau Region, Tupkaragan District, Taushyk Village, Aigirly Sanctuary	Kazakhstan	U5a1g1
BSB001	-642	Aktobe Region, Martuk District, Bisoba, mound 3	Kazakhstan	T1a1
BSB002	-350	Aktobe Region, Martuk District, Bisoba, mound 3	Kazakhstan	U5b2c
CLK001	-450	Western Kazakhstan, Chelkar Lake, Chelkar Burial Ground	Kazakhstan	A8a1
KBU001	-350	Western Kazakhstan, Petropavlovka Village, Kaynbulak II, mound 4	Kazakhstan	U5b2c
KBU002	-350	Western Kazakhstan, Petropavlovka Village, Kaynbulak II, mound 4	Kazakhstan	I4a
KBU003	-350	Western Kazakhstan, Petropavlovka Village, Kaynbulak II, mound 4	Kazakhstan	I4a
SGZ001	-276	Aktobe Region, Wil Village, Wil River bank, Segizsay, mound 1	Kazakhstan	K1b1a
SGZ002	-400	Aktobe Region, Wil Village, Wil River bank, Segizsay, mound 2	Kazakhstan	A
KSK002	-350	Aqmola Region, Krasnoselsky	Kazakhstan	U5a2a1e
SBL001	-400	Aktobe Region, Alginskiy District, Ilek River Basin, Sapibulak, mound 7	Kazakhstan	X2b4a
AIG005	160	Mangistau Region, Tupkaragan District, Taushyk Village, Aigirly Sanctuary	Kazakhstan	K2a5b
BSB003	-350	Aktobe Region, Martuk District, Bisoba, mound 3	Kazakhstan	T1a1
KKB001	841	East Kazakhstan, Karakaba River Valley, Karakaba, mound 9	Kazakhstan	T2c1
KKB002	700	East Kazakhstan, Karakaba River Valley, Karakaba, mound 11	Kazakhstan	C4a1a
DA26_noUDG.SG	-350	Tian Shan, Central Steppe	Kazakhstan	U4a2
DA30_noUDG.SG	2	Central Steppe	Kazakhstan	U4a2
DA202_noUDG.SG	-526	Tengiz, Caspian steppe	Kazakhstan	U5a1
I10110	-1150	Shoendykol	Kazakhstan	U2e2a1d
I10111	-1446	Shoendykol	Kazakhstan	U2e1h
I10112	-1547	Shoendykol	Kazakhstan	H2a1a
DA203_noUDG.SG	950	Tian Shan, Central Steppe, Butakty	Kazakhstan	G2a2
DA205_noUDG.SG	950	Tian Shan, Central Steppe, Butakty	Kazakhstan	J1c
I4787	-1266	Aktobe, Koboda, Taldysay	Kazakhstan	H3g
I4794	-1500	Aktobe, Koboda, Taldysay	Kazakhstan	C4a'b'c
AKB001	-727	Central Kazakhstan, Akbeit I, mound 1	Kazakhstan	H6a1a
BKT001	-637	Central Kazakhstan, Bektauata, mound 1	Kazakhstan	C4a1b
KKM001	-600	Central Kazakhstan, Karakemer, mound 3	Kazakhstan	H15b1
KSH001	-653	Central Kazakhstan, Karashoky I, mound 1	Kazakhstan	U5b2a1a2
KSH002	-819	Central Kazakhstan, Karashoky I, mound 8	Kazakhstan	H101
KSH004	-600	Central Kazakhstan, Karashoky VI, mound 1	Kazakhstan	C4
KYZ001	-525	Pavlodar Region, Bayanaul District, Kyzylshilik, mound 2	Kazakhstan	D4i
KYZ002	-666	Pavlodar Region, Bayanaul District, Kyzylshilik, mound 8	Kazakhstan	HV2a3
KZL001	-635	Karaganda Region, Aktogay District, Mount Begazy on the right bank of Karatal River, Kyzyl, mound 4, left	Kazakhstan	I1a1
SRK001	-450	Central Kazakhstan, Serekty II, mound 6	Kazakhstan	D4e
TAL003	-600	Central Kazakhstan, Nurken Village, Taldy II, mound 4	Kazakhstan	U5a1f1
TAL005	-668	Central Kazakhstan, Nurken Village, Taldy II, mound 8	Kazakhstan	H6a1b
WAR001	-587	Central Kazakhstan, Kurgan 37 Warriors, mound 11 	Kazakhstan	H2b
NUR002	-646	Central Kazakhstan, Nurken Village, Nurken II, mound 1	Kazakhstan	H6a1b2
KZL003	-550	Karaganda Region, Aktogay District, Mount Begazy on the right bank of Karatal River, Kyzyl, mound 4	Kazakhstan	I1a1
KSH003	-600	Central Kazakhstan, Karashoky I, mound 6	Kazakhstan	U5b2a1a2
TAL004	-669	Central Kazakhstan, Nurken Village, Taldy II, mound 5	Kazakhstan	A
KZL004	-1368	Karaganda Region, Aktogay District, Mount Begazy on the right bank of Karatal River, Kyzyl, mound 5	Kazakhstan	H5a1
ESZ001	-662	East Kazakhstan Region, Tarbagatai District, Elek Sazy Plateau, Eleke Sazy II, mound 4	Kazakhstan	J1b1a1e
ESZ002	-633	East Kazakhstan Region, Tarbagatai District, Elek Sazy Plateau, Eleke Sazy II, mound 9	Kazakhstan	A
ESZ003	-650	East Kazakhstan Region, Tarbagatai District, Elek Sazy Plateau, Eleke Sazy II, mound 4	Kazakhstan	J1b1a1e
DA127_noUDG.SG	334	Tian Shan, Central Steppe	Kazakhstan	D4b1a2a1
DA130_noUDG.SG	-271	Tian Shan, Central Steppe	Kazakhstan	G2a1
DA224_noUDG.SG	323	Tian Shan, Central Steppe, Becentshitobe	Kazakhstan	H2a
DA228_noUDG.SG	600	Tian Shan, Central Steppe	Kazakhstan	A15c
DA89_noUDG.SG	719	Tian Shan, Central Steppe	Kazakhstan	A14
MMR001	-550	East Kazakhstan Region, Katonkaragai District, Mayemer Village, left bank of Narym River, Mayemer II, mound 1	Kazakhstan	C4a1a4a
DA201_noUDG.SG	-119	Tian Shan, Central Steppe, Turgen-2	Kazakhstan	C4a1a
DA227_noUDG.SG	-200	Tian Shan, Central Steppe, Turgen-2	Kazakhstan	U5b2c
DA223_noUDG.SG	-361	Tian Shan, Central Steppe	Kazakhstan	J1c5a
DA220_noUDG.SG	-251	Tian Shan, Central Steppe, Turgen-2	Kazakhstan	HV6
Ze6b.SG	-750	Zevakino, East Kazakhstan	Kazakhstan	C4
I3770	-2018	Zevakinskiy stone fence	Kazakhstan	T1a1
I3753	-1027	Zevakinskiy stone fence	Kazakhstan	K1
I3772	-961	Zevakinskiy stone fence	Kazakhstan	W3a1
I3977	-1065	Zevakinskiy stone fence	Kazakhstan	U5b2b
I4267	-1092	Zevakinskiy stone fence	Kazakhstan	I2
I4295	-1140	Zevakinskiy stone fence	Kazakhstan	A8a1
I3976	-1085	Zevakinskiy stone fence	Kazakhstan	U5b2a1a2
KNT001	309	South Kazakhstan, Otrar, Konyrtobe Burial Ground, mound 1	Kazakhstan	I1c1
KNT002	300	South Kazakhstan, Otrar, Konyrtobe Burial Ground, mound 1	Kazakhstan	T2g1a
KNT003	300	South Kazakhstan, Otrar, Konyrtobe Burial Ground, mound 1	Kazakhstan	W3a1
KNT004	297	South Kazakhstan, Otrar, Konyrtobe Burial Ground, mound 1	Kazakhstan	HV18
KNT005	328	South Kazakhstan, Otrar, Konyrtobe Burial Ground, mound 1	Kazakhstan	U5a1a1
BRV001	-50	Southern Urals, Borovoye Hillfort	Kazakhstan	N1a1a1a1a
I0595_noUDG	1548	Kilifi, Panga ya Saidi	Kenya	L4b2a2
I12533	-2004	Prette John's Gully, GsJi 11	Kenya	K1a
I12534	-1964	Prette John's Gully, GsJi 12	Kenya	L3f1b
I12379	1682	Emurula Ole Polos Cairns, GvJh 122	Kenya	L3h1a2a1
I12381	1346	Laikipia District Burial Site, GoJl45	Kenya	L0a1c1
I12391	990	Kasiole 2, GvJh54	Kenya	L3h1a2
I8802	939	Nakuru, Deloraine Farm, GqJh6	Kenya	L5b1
I8901	941	Laikipia, Kisima Farm, KFR-C4	Kenya	L3h1a1
I8892	937	Nakuru, Ilkek Mounds, GsJj66	Kenya	L0f2a
KPL002	1737	Kakapel 	Kenya	L2a1f
KPL003	1142	Kakapel 	Kenya	L2a5
KPL001	-1937	Kakapel 	Kenya	L3i1
I8930	-2500	Victoria Nyanza, Homa Bay, White Rock Point, GrJb2	Kenya	L2a4
I8931	-2500	Victoria Nyanza, Homa Bay, White Rock Point, GrJb2	Kenya	L0a2
